City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
366,floro,61.5996,5.0328,18.04,82,38,3.6,NO,1721534820
367,kayangel,8.0823,134.7173,26.0,84,100,1.73,PW,1721534821
368,borogontsy,62.6683,131.1683,26.27,50,61,2.58,RU,1721534822
369,machico,32.7,-16.7667,24.28,85,40,4.12,PT,1721534823
370,yuzhno-kurilsk,44.0306,145.8556,20.88,84,100,3.39,RU,1721534824
371,caconda,-13.7333,15.0667,9.92,20,0,1.03,AO,1721534825
372,mariinsk,56.2139,87.7472,21.43,73,99,1.01,RU,1721534826
373,diamantina,-18.2494,-43.6003,10.69,86,0,1.88,BR,1721534828
374,queenstown,-31.8976,26.8753,0.93,76,32,0.38,ZA,1721534829
375,nakhon thai,17.1006,100.8374,24.69,97,100,1.43,TH,1721534830
376,washington,47.5001,-120.5015,28.84,23,0,2.12,US,1721534311
377,saldanha,-33.0117,17.9442,10.68,76,100,3.32,ZA,1721534832
378,saint-francois,46.4154,3.9054,17.69,95,0,2.57,FR,1721534833
379,wulingyuan,29.3494,110.5441,32.16,52,37,3.39,CN,1721534835
380,sao gabriel da cachoeira,-0.1303,-67.0892,22.43,98,99,0.58,BR,1721534836
381,jacmel,18.2342,-72.5347,27.09,80,100,1.0,HT,1721534837
382,st. john's,47.5649,-52.7093,17.38,88,0,2.95,CA,1721534838
383,nema,57.5067,50.5011,17.68,92,100,2.14,RU,1721534839
384,kalabo,-14.97,22.6814,10.83,29,5,2.3,ZM,1721534840
385,pointe-noire,-4.7761,11.8635,21.04,94,40,1.54,CG,1721534841
386,balakhta,55.38,91.6,23.41,63,22,1.91,RU,1721534843
387,mirpur sakro,24.5474,67.6277,33.88,62,14,1.54,PK,1721534844
388,jinka,5.65,36.65,18.44,73,100,1.42,ET,1721534846
389,hennef,50.7756,7.2831,20.99,88,0,1.54,DE,1721534847
390,ciudad de huitzuco,18.3,-99.35,20.11,94,91,0.9,MX,1721534848
391,oulad teima,30.3947,-9.209,19.6,71,0,1.63,MA,1721534850
392,homer,59.6425,-151.5483,18.36,72,75,1.54,US,1721534851
393,san andres,12.5847,-81.7006,29.01,84,20,3.09,CO,1721534642
394,libourne,44.9167,-0.25,19.23,81,69,4.81,FR,1721534853
395,jijel,36.8205,5.7667,31.94,25,44,3.23,DZ,1721534856
396,ambon,-3.6954,128.1814,26.08,95,40,2.57,ID,1721534858
397,grand island,40.925,-98.342,21.16,91,0,0.0,US,1721534560
398,kidal,18.4411,1.4078,30.38,49,75,8.09,ML,1721534860
399,gunjur,13.2019,-16.7339,26.93,82,100,4.93,GM,1721534861
400,kozel'sk,54.0375,35.7716,15.61,83,1,2.4,RU,1721534862
401,myshkin,57.7897,38.4545,16.02,99,100,1.37,RU,1721534863
402,fada,7.25,4.0667,21.76,99,94,1.29,NG,1721534865
403,leava,-14.3,-178.1667,27.82,69,80,7.99,WF,1721534866
404,magadan,59.5667,150.8,13.01,86,100,1.03,RU,1721534867
405,kristiansund,63.1115,7.732,18.36,87,79,1.54,NO,1721534868
406,lockwood,45.8191,-108.4149,26.94,29,75,1.54,US,1721534869
407,nowshahr,36.649,51.496,25.35,88,93,1.89,IR,1721534872
408,carolina beach,34.0352,-77.8936,28.39,90,43,4.68,US,1721534873
409,mont-dore,-22.2833,166.5833,24.44,99,12,4.88,NC,1721534874
410,quzhou,28.9594,118.8686,35.23,57,100,1.98,CN,1721534875
411,novobod,39.0108,70.1508,23.68,39,66,1.09,TJ,1721534876
412,nanao,37.05,136.9667,33.3,52,97,5.15,JP,1721534877
413,touros,-5.1989,-35.4608,21.58,91,46,4.77,BR,1721534728
414,mil'kovo,55.6078,37.7956,18.08,75,10,3.76,RU,1721534880
415,guasdualito,7.2424,-70.7324,26.0,100,80,0.51,VE,1721534881
416,bogo,11.0517,124.0055,30.56,67,90,4.27,PH,1721534790
417,tarauaca,-8.1614,-70.7656,22.77,61,100,1.4,BR,1721534883
418,ivdel',60.6911,60.4206,11.39,68,89,4.0,RU,1721534884
419,qarazhal,48.0078,70.7903,23.59,46,3,3.42,KZ,1721534886
420,kupino,54.3663,77.2981,21.88,66,31,4.77,RU,1721534887
421,ust'-ilimsk,58.0006,102.6619,27.71,50,10,1.55,RU,1721534888
422,ilhabela,-23.7781,-45.3581,16.57,88,7,1.37,BR,1721534653
423,krivosheino,57.3431,83.9261,23.17,67,76,2.58,RU,1721534890
424,nchelenge,-9.3451,28.734,16.34,55,1,2.88,ZM,1721534891
425,mende,44.6667,3.5,14.47,99,100,2.08,FR,1721534893
426,urangan,-25.3,152.9,19.86,39,0,5.92,AU,1721534894
427,oroqen zizhiqi,50.5667,123.7167,23.19,56,79,1.39,CN,1721534895
428,filadelfia,39.9523,-75.1638,24.08,86,100,2.57,US,1721534686
429,alotau,-10.3069,150.4462,23.35,86,100,2.63,PG,1721534897
430,isoka,-10.1606,32.6335,11.91,86,52,0.29,ZM,1721534899
431,holualoa,19.6228,-155.9522,25.91,82,20,4.63,US,1721534901
432,kiunga,-6.1219,141.2906,22.92,84,100,0.76,PG,1721534903
433,halifax,44.6453,-63.5724,18.94,80,81,6.17,CA,1721534705
434,dawei,14.0833,98.2,27.02,86,100,1.83,MM,1721534905
435,marat,25.0701,45.4615,34.63,12,99,2.99,SA,1721534906
436,paraty,-23.2178,-44.7131,14.9,94,0,1.7,BR,1721534688
437,sen monorom,12.45,107.2,21.43,97,100,2.4,KH,1721534909
438,merizo village,13.2658,144.6691,31.31,83,100,5.02,GU,1721534911
439,oasis,33.4659,-116.0989,41.93,28,0,2.06,US,1721534912
440,yuza,39.0,139.9167,28.34,74,100,3.32,JP,1721534888
441,koshki,54.2091,50.4677,20.57,75,30,0.95,RU,1721534915
442,kyshtovka,56.555,76.6271,18.95,88,96,3.19,RU,1721534917
443,wailua homesteads,22.0669,-159.378,26.44,77,75,5.14,US,1721534918
444,san juan de miraflores,-12.1629,-76.9635,15.65,82,16,4.19,PE,1721534919
445,brookings,44.3114,-96.7984,20.62,96,2,2.26,US,1721534910
446,youhao,47.8667,128.8333,26.29,73,65,3.0,CN,1721534922
447,suwalki,54.1118,22.9309,16.23,79,70,1.02,PL,1721534923
448,igunga,-4.2833,33.8833,18.72,63,55,1.03,TZ,1721534924
449,purpe,64.4803,76.6897,14.88,46,57,8.75,RU,1721534925
450,smithers,54.7804,-127.1743,23.8,51,44,1.15,CA,1721534926
451,baharly,38.4362,57.4316,34.18,16,3,2.69,TM,1721534929
452,zabol,32.25,67.25,26.69,32,8,0.27,AF,1721534930
453,dapa,9.7594,126.0531,29.85,68,79,1.56,PH,1721534931
454,kone,-21.0595,164.8658,23.04,54,9,3.89,NC,1721534932
455,labuan bajo,-8.4964,119.8877,28.3,60,44,4.01,ID,1721534933
456,nhamunda,-2.1861,-56.7131,23.05,90,77,1.8,BR,1721534934
457,deridder,30.8463,-93.289,25.21,94,40,3.09,US,1721534936
458,phan rang-thap cham,11.5667,108.9833,35.02,45,99,3.24,VN,1721534937
459,tamanrasset,22.785,5.5228,26.95,36,5,2.06,DZ,1721534938
460,fale old settlement,-9.3852,-171.2468,28.47,75,40,9.67,TK,1721534939
461,linxia chengguanzhen,35.6003,103.2064,25.82,48,46,1.03,CN,1721534940
462,tunceli,39.1083,39.5471,22.49,48,0,2.54,TR,1721534941
463,uturoa,-16.7333,-151.4333,24.47,63,80,11.56,PF,1721534942
464,altentreptow,53.6833,13.25,16.67,75,0,2.7,DE,1721534944
465,sinop,41.7711,34.8709,20.24,67,0,1.34,TR,1721534945
466,axim,4.8699,-2.2405,23.62,90,100,4.4,GH,1721534946
467,darwin,-12.4611,130.8418,29.47,19,0,6.17,AU,1721534947
468,qusmuryn,52.4503,64.6311,22.51,62,67,1.84,KZ,1721534948
469,lashio,22.9333,97.75,22.18,98,100,0.2,MM,1721534949
470,luis correia,-2.8792,-41.6669,23.18,70,13,4.19,BR,1721534952
471,umea,63.8284,20.2597,17.96,82,35,2.57,SE,1721534953
472,dolores,-36.3132,-57.6792,8.58,97,100,3.47,AR,1721534954
473,qamdo,31.1667,97.2333,13.93,71,100,2.35,CN,1721534955
474,dubai,25.2582,55.3047,36.14,71,40,2.06,AE,1721534815
475,troitskoye,52.9821,84.6757,21.56,73,93,3.08,RU,1721534901
476,tazovsky,67.4667,78.7,10.1,51,0,5.85,RU,1721534960
477,trincomalee,8.5711,81.2335,30.21,64,100,7.6,LK,1721534961
478,bairnsdale,-37.8333,147.6167,17.25,54,13,0.89,AU,1721534962
479,bougaa,36.3329,5.0884,27.05,18,38,1.73,DZ,1721534963
480,illizi,26.4833,8.4667,29.38,21,0,4.07,DZ,1721534966
481,gogapur,23.55,75.5167,27.6,80,98,4.48,IN,1721534967
482,manadhoo,5.7667,73.3833,28.47,78,100,5.09,MV,1721534968
483,thunder bay,48.4001,-89.3168,14.99,94,75,2.57,CA,1721534727
484,taoudenni,22.6783,-3.9836,37.65,13,50,6.47,ML,1721534972
485,filey,54.21,-0.2892,16.05,86,83,1.34,GB,1721534973
486,douz,33.4663,9.0203,29.29,23,0,4.17,TN,1721534974
487,kharp,66.8014,65.8081,13.5,52,1,1.36,RU,1721534975
488,portland,45.5234,-122.6762,30.05,46,0,3.13,US,1721534180
489,hassi messaoud,31.6804,6.0729,32.56,19,0,3.54,DZ,1721534978
490,lorengau,-2.0226,147.2712,28.55,82,58,6.38,PG,1721534979
491,lukolela,-1.0605,17.1821,20.52,63,73,1.73,CD,1721534980
492,ascencion de guarayos,-15.8963,-63.1881,18.82,51,0,0.33,BO,1721534981
493,miyoshi,35.0833,137.0667,34.79,42,100,2.94,JP,1721534982
494,ipiales,0.8302,-77.6496,8.98,97,94,2.06,CO,1721534983
495,tannum sands,-23.9504,151.3693,23.75,25,0,2.57,AU,1721534984
496,guerrero negro,27.9769,-114.0611,21.27,83,12,5.15,MX,1721534986
497,vila franca do campo,37.7167,-25.4333,22.23,93,48,2.0,PT,1721534988
498,burutu,5.3509,5.5076,24.05,88,74,3.76,NG,1721534989
499,pingzhuang,42.0372,119.2889,36.01,31,98,1.31,CN,1721534990
500,beira,-19.8436,34.8389,17.75,86,0,2.18,MZ,1721534991
501,tagta,41.6504,59.9164,35.14,18,3,2.57,TM,1721534993
502,mbeni,-11.5014,43.3775,21.33,59,5,3.24,KM,1721534994
503,porangatu,-13.4408,-49.1486,19.98,38,1,1.07,BR,1721534995
504,babat,-7.1128,112.1635,31.34,50,44,2.45,ID,1721534996
505,kampung tanjung karang,3.4242,101.1849,30.66,63,100,4.63,MY,1721534997
506,cabo san lucas,22.8909,-109.9124,29.61,60,20,2.68,MX,1721534998
507,tocopilla,-22.092,-70.1979,14.52,71,34,0.48,CL,1721535000
508,tazacorte,28.629,-17.9293,22.54,88,0,6.17,ES,1721535001
509,kalmunai,7.4167,81.8167,31.17,52,75,3.0,LK,1721535002
510,east end,34.5507,-92.341,23.87,86,71,1.09,US,1721535003
511,hirara,24.8,125.2833,30.39,76,100,5.94,JP,1721535004
512,khandyga,62.6667,135.6,16.54,84,100,1.29,RU,1721535005
513,saudarkrokur,65.7461,-19.6394,5.68,93,100,0.42,IS,1721535007
514,west view,40.5223,-80.0342,20.48,76,22,1.37,US,1721535009
515,dellys,36.9172,3.9131,26.84,53,92,4.63,DZ,1721535010
516,kolwezi,-10.7148,25.4667,14.33,43,4,2.65,CD,1721535011
517,kapuskasing,49.4169,-82.4331,9.64,80,0,1.17,CA,1721535013
518,zliten,32.4674,14.5687,25.97,55,0,2.57,LY,1721535014
519,miches,18.9836,-69.0476,26.93,90,100,2.57,DO,1721535015
520,belmonte,-15.8631,-38.8828,20.34,89,19,1.29,BR,1721535016
521,tauranga,-37.6861,176.1667,16.08,82,100,2.24,NZ,1721535017
522,port augusta,-32.5,137.7667,17.5,34,5,6.44,AU,1721535018
523,vila velha,-20.3297,-40.2925,19.97,88,75,1.54,BR,1721534433
524,selkirk,50.1436,-96.8845,20.62,93,7,1.73,CA,1721535021
525,bubaque,11.2833,-15.8333,27.09,83,100,6.76,GW,1721535022
526,banyuls de la marenda,42.4837,3.129,23.82,57,100,12.84,FR,1721535023
527,dryden,49.7833,-92.7503,15.94,53,8,2.57,CA,1721535024
528,mahdia,35.5047,11.0622,25.97,49,0,2.96,TN,1721535025
529,mariani,26.6667,94.3333,29.58,82,98,1.41,IN,1721535026
530,yanam,16.7333,82.2167,29.6,69,97,4.81,IN,1721535028
531,constantia,44.1833,28.65,24.28,60,0,0.61,RO,1721535029
532,williams lake,52.1415,-122.1445,25.47,34,0,1.65,CA,1721535030
533,iwanai,42.9744,140.5089,25.87,80,100,2.52,JP,1721535031
534,bouarfa,32.53,-1.95,25.64,39,22,2.69,MA,1721535032
535,yambio,4.5721,28.3955,20.1,99,100,1.27,SS,1721535033
536,mostar,43.3433,17.8081,21.9,78,20,2.24,BA,1721535035
537,san julian,21.0167,-102.1667,15.6,93,98,1.7,MX,1721535036
538,fushun,41.8558,123.9233,29.84,50,27,6.65,CN,1721535037
539,gabu,12.2833,-14.2167,23.42,99,95,1.87,GW,1721535038
540,severo-yeniseyskiy,60.3725,93.0408,18.1,95,100,3.72,RU,1721535039
541,nazarovo,56.0064,90.3914,23.62,57,66,2.21,RU,1721535040
542,ichinohe,40.2069,141.3017,32.31,41,99,3.24,JP,1721534857
543,barreirinha,-2.7933,-57.07,25.9,62,64,1.51,BR,1721535043
544,midvagur,62.0511,-7.1939,11.46,100,100,3.6,FO,1721535044
545,ghadamis,30.1337,9.5007,29.62,22,0,2.73,LY,1721535045
546,ixtapa,20.7,-105.2,24.57,94,100,5.14,MX,1721535046
547,el granada,37.5027,-122.4694,19.56,81,0,5.66,US,1721535047
548,dongola,19.1667,30.4833,34.46,24,52,4.42,SD,1721535048
549,antofagasta,-23.65,-70.4,15.6,75,93,1.04,CL,1721534537
550,ulladulla,-35.35,150.4667,16.13,43,0,4.63,AU,1721535051
551,santa ana,33.7456,-117.8678,28.71,62,0,3.6,US,1721535052
552,uvalde,29.3669,-99.767,30.55,51,0,4.63,US,1721535053
553,ankazoabo,-22.2833,44.5167,13.61,56,0,2.78,MG,1721535054
554,petrolia,42.8668,-82.1498,19.91,80,100,2.12,CA,1721535055
555,greenville,35.6127,-77.3663,23.02,98,40,1.54,US,1721535056
556,banda aceh,5.5577,95.3222,31.23,57,91,3.76,ID,1721534517
557,thinadhoo,0.5333,72.9333,28.68,75,41,2.44,MV,1721535059
558,xining,36.6167,101.7667,26.0,50,56,1.77,CN,1721535060
559,iskateley,67.6803,53.1512,11.06,55,47,1.77,RU,1721535061
560,eceabat,40.1842,26.3574,24.98,78,0,3.09,TR,1721535062
561,mildura,-34.2,142.15,16.71,68,15,7.67,AU,1721535063
562,amahai,-3.3333,128.9167,24.84,89,99,6.31,ID,1721535065
563,beidao,34.5686,105.8933,27.64,67,97,0.86,CN,1721535066
564,khark,29.2614,50.3306,34.41,60,5,3.52,IR,1721535067
565,malacca,2.196,102.2405,28.6,79,100,4.61,MY,1721535068
566,al ghayzah,16.2079,52.176,27.14,82,100,2.27,YE,1721535069
567,arkhangel'sk,64.5401,40.5433,15.06,67,0,3.0,RU,1721535070
568,farasan,16.7022,42.1183,30.7,82,99,2.65,SA,1721535071
569,maceio,-9.6658,-35.7353,22.69,88,40,1.54,BR,1721535073
570,titao,13.7667,-2.0667,25.41,76,89,5.8,BF,1721535074
571,happy valley-goose bay,53.3168,-60.3315,11.03,90,85,0.78,CA,1721535075
572,ul'yanovka,59.6394,30.7647,18.88,88,99,0.87,RU,1721535076
573,cafayate,-26.073,-65.9761,11.99,52,7,1.0,AR,1721535077
574,buta,2.7858,24.73,21.34,99,99,0.87,CD,1721535078
575,haimen,23.1935,116.6142,31.24,71,78,4.16,CN,1721535080
576,wewak,-3.5534,143.6268,28.68,73,100,1.22,PG,1721535081
577,bertoua,4.5833,13.6833,18.97,98,98,2.33,CM,1721535082
578,amga,60.8953,131.9608,16.62,90,100,1.15,RU,1721535083
579,nov,40.1522,69.3708,31.35,20,0,3.56,TJ,1721535084
580,aral,40.5156,81.2636,32.84,24,71,0.23,CN,1721535085
581,castillos,-34.1667,-53.8333,12.57,97,100,2.78,UY,1721535086
582,jerez de garcia salinas,22.65,-103.0,20.09,74,82,2.05,MX,1721535088
583,el naranjo,21.4667,-98.6,24.21,90,78,1.76,MX,1721535089
584,fuling,29.7022,107.3919,34.56,56,74,0.31,CN,1721535090
